210 0.000793651
230 0.0150794
250 0.150794
270 0.311905
290 0.284127
310 0.166667
330 0.0603175
350 0.00952381
370 0.000793651


390 0.00374532
410 0.0224719
430 0.123596
450 0.131086
470 0.228464
490 0.198502
510 0.164794
530 0.0898876
550 0.0299625
570 0.00749064


530 0.00262467
550 0.00787402
610 0.0104987
630 0.0367454
650 0.0524934
670 0.0944882
690 0.0971129
710 0.141732
730 0.152231
750 0.136483
770 0.102362
790 0.0787402
810 0.0708661
830 0.015748


